2018-02-27 17:36:49,447: DEBUG  : world 2
2018-02-27 17:36:49,497: DEBUG  : LogicFrameRefresh 0, 10, 11
2018-02-27 17:36:49,498: DEBUG  : world 2
2018-02-27 17:36:49,549: DEBUG  : LogicFrameRefresh 0, 11, 12
2018-02-27 17:36:49,549: DEBUG  : world 2
2018-02-27 17:36:49,599: DEBUG  : LogicFrameRefresh 0, 12, 13
2018-02-27 17:36:49,600: DEBUG  : world 2
2018-02-27 17:36:49,651: DEBUG  : LogicFrameRefresh 0, 13, 14
2018-02-27 17:36:49,651: DEBUG  : world 2
2018-02-27 17:36:49,701: DEBUG  : LogicFrameRefresh 0, 14, 15
2018-02-27 17:36:49,702: DEBUG  : world 2
2018-02-27 17:36:49,753: DEBUG  : LogicFrameRefresh 0, 15, 16
2018-02-27 17:36:49,753: DEBUG  : world 2
2018-02-27 17:36:49,804: DEBUG  : LogicFrameRefresh 0, 16, 17
2018-02-27 17:36:49,804: DEBUG  : world 2
2018-02-27 17:36:49,854: DEBUG  : LogicFrameRefresh 0, 17, 18
2018-02-27 17:36:49,855: DEBUG  : world 2
2018-02-27 17:36:49,906: DEBUG  : LogicFrameRefresh 0, 18, 19
2018-02-27 17:36:49,906: DEBUG  : world 2
2018-02-27 17:36:49,957: DEBUG  : LogicFrameRefresh 0, 19, 20
2018-02-27 17:36:49,957: DEBUG  : world 2
2018-02-27 17:36:50,008: DEBUG  : LogicFrameRefresh 0, 20, 21
2018-02-27 17:36:50,008: DEBUG  : world 2
2018-02-27 17:36:50,059: DEBUG  : LogicFrameRefresh 0, 21, 22
2018-02-27 17:36:50,059: DEBUG  : world 2
2018-02-27 17:36:50,110: DEBUG  : LogicFrameRefresh 0, 22, 23
2018-02-27 17:36:50,110: DEBUG  : world 2
2018-02-27 17:36:50,161: DEBUG  : LogicFrameRefresh 0, 23, 24
2018-02-27 17:36:50,161: DEBUG  : world 2
2018-02-27 17:36:50,212: DEBUG  : LogicFrameRefresh 0, 24, 25
2018-02-27 17:36:50,212: DEBUG  : world 2
2018-02-27 17:36:50,263: DEBUG  : LogicFrameRefresh 0, 25, 26
2018-02-27 17:36:50,263: DEBUG  : world 2
2018-02-27 17:36:50,314: DEBUG  : LogicFrameRefresh 0, 26, 27
2018-02-27 17:36:50,314: DEBUG  : world 2
2018-02-27 17:36:50,345: DEBUG  : LogicFrameRefresh 0, 27, 28
2018-02-27 17:36:50,345: DEBUG  : world 2
2018-02-27 17:36:50,396: DEBUG  : LogicFrameRefresh 0, 28, 29
2018-02-27 17:36:50,396: DEBUG  : world 2
2018-02-27 17:36:50,447: DEBUG  : LogicFrameRefresh 0, 29, 30
2018-02-27 17:36:50,447: DEBUG  : world 2
2018-02-27 17:36:50,498: DEBUG  : LogicFrameRefresh 0, 30, 31
2018-02-27 17:36:50,498: DEBUG  : world 2
2018-02-27 17:36:50,549: DEBUG  : LogicFrameRefresh 0, 31, 32
2018-02-27 17:36:50,549: DEBUG  : world 2
2018-02-27 17:36:50,600: DEBUG  : LogicFrameRefresh 0, 32, 33
2018-02-27 17:36:50,600: DEBUG  : world 2
2018-02-27 17:36:50,651: DEBUG  : LogicFrameRefresh 0, 33, 34
2018-02-27 17:36:50,651: DEBUG  : world 2
2018-02-27 17:36:50,702: DEBUG  : LogicFrameRefresh 0, 34, 35
2018-02-27 17:36:50,702: DEBUG  : world 2
2018-02-27 17:36:50,753: DEBUG  : LogicFrameRefresh 0, 35, 36
2018-02-27 17:36:50,753: DEBUG  : world 2
2018-02-27 17:36:50,804: DEBUG  : LogicFrameRefresh 0, 36, 37
2018-02-27 17:36:50,804: DEBUG  : world 2
2018-02-27 17:36:50,855: DEBUG  : LogicFrameRefresh 0, 37, 38
2018-02-27 17:36:50,855: DEBUG  : world 2
2018-02-27 17:36:50,906: DEBUG  : LogicFrameRefresh 0, 38, 39
2018-02-27 17:36:50,906: DEBUG  : world 2
2018-02-27 17:36:50,957: DEBUG  : LogicFrameRefresh 0, 39, 40
2018-02-27 17:36:50,957: DEBUG  : world 2
2018-02-27 17:36:51,008: DEBUG  : LogicFrameRefresh 0, 40, 41
2018-02-27 17:36:51,008: DEBUG  : world 2
2018-02-27 17:36:51,059: DEBUG  : LogicFrameRefresh 0, 41, 42
2018-02-27 17:36:51,059: DEBUG  : world 2
2018-02-27 17:36:51,110: DEBUG  : LogicFrameRefresh 0, 42, 43
2018-02-27 17:36:51,110: DEBUG  : world 2
2018-02-27 17:36:51,161: DEBUG  : LogicFrameRefresh 0, 43, 44
2018-02-27 17:36:51,161: DEBUG  : world 2
2018-02-27 17:36:51,211: DEBUG  : LogicFrameRefresh 0, 44, 45
2018-02-27 17:36:51,211: DEBUG  : world 2
2018-02-27 17:36:51,262: DEBUG  : LogicFrameRefresh 0, 45, 46
2018-02-27 17:36:51,262: DEBUG  : world 2
2018-02-27 17:36:51,313: DEBUG  : LogicFrameRefresh 0, 46, 47
2018-02-27 17:36:51,313: DEBUG  : world 2
2018-02-27 17:36:51,345: DEBUG  : LogicFrameRefresh 0, 47, 48
2018-02-27 17:36:51,345: DEBUG  : world 2
2018-02-27 17:36:51,396: DEBUG  : LogicFrameRefresh 0, 48, 49
2018-02-27 17:36:51,396: DEBUG  : world 2
2018-02-27 17:36:51,447: DEBUG  : LogicFrameRefresh 0, 49, 50
2018-02-27 17:36:51,447: DEBUG  : world 2
2018-02-27 17:36:51,498: DEBUG  : LogicFrameRefresh 0, 50, 51
2018-02-27 17:36:51,498: DEBUG  : world 2
2018-02-27 17:36:51,549: DEBUG  : LogicFrameRefresh 0, 51, 52
2018-02-27 17:36:51,549: DEBUG  : world 2
2018-02-27 17:36:51,600: DEBUG  : LogicFrameRefresh 0, 52, 53
2018-02-27 17:36:51,600: DEBUG  : world 2
2018-02-27 17:36:51,651: DEBUG  : LogicFrameRefresh 0, 53, 54
2018-02-27 17:36:51,651: DEBUG  : world 2
2018-02-27 17:36:51,702: DEBUG  : LogicFrameRefresh 0, 54, 55
2018-02-27 17:36:51,702: DEBUG  : world 2
2018-02-27 17:36:51,753: DEBUG  : LogicFrameRefresh 0, 55, 56
2018-02-27 17:36:51,753: DEBUG  : world 2
2018-02-27 17:36:51,804: DEBUG  : LogicFrameRefresh 0, 56, 57
2018-02-27 17:36:51,804: DEBUG  : world 2
2018-02-27 17:36:51,855: DEBUG  : LogicFrameRefresh 0, 57, 58
2018-02-27 17:36:51,855: DEBUG  : world 2
2018-02-27 17:36:51,906: DEBUG  : LogicFrameRefresh 0, 58, 59
2018-02-27 17:36:51,906: DEBUG  : world 2
2018-02-27 17:36:51,957: DEBUG  : LogicFrameRefresh 0, 59, 60
2018-02-27 17:36:51,957: DEBUG  : world 2
2018-02-27 17:36:52,008: DEBUG  : LogicFrameRefresh 0, 60, 61
2018-02-27 17:36:52,008: DEBUG  : world 2
2018-02-27 17:36:52,059: DEBUG  : LogicFrameRefresh 0, 61, 62
2018-02-27 17:36:52,059: DEBUG  : world 2
2018-02-27 17:36:52,110: DEBUG  : LogicFrameRefresh 0, 62, 63
2018-02-27 17:36:52,110: DEBUG  : world 2
2018-02-27 17:36:52,161: DEBUG  : LogicFrameRefresh 0, 63, 64
2018-02-27 17:36:52,161: DEBUG  : world 2
2018-02-27 17:36:52,212: DEBUG  : LogicFrameRefresh 0, 64, 65
2018-02-27 17:36:52,212: DEBUG  : world 2
2018-02-27 17:36:52,263: DEBUG  : LogicFrameRefresh 0, 65, 66
2018-02-27 17:36:52,263: DEBUG  : world 2
2018-02-27 17:36:52,314: DEBUG  : LogicFrameRefresh 0, 66, 67
2018-02-27 17:36:52,314: DEBUG  : world 2
2018-02-27 17:36:52,345: DEBUG  : LogicFrameRefresh 0, 67, 68
2018-02-27 17:36:52,345: DEBUG  : world 2
2018-02-27 17:36:52,396: DEBUG  : LogicFrameRefresh 0, 68, 69
2018-02-27 17:36:52,396: DEBUG  : world 2
2018-02-27 17:36:52,447: DEBUG  : LogicFrameRefresh 0, 69, 70
2018-02-27 17:36:52,447: DEBUG  : world 2
2018-02-27 17:36:52,498: DEBUG  : LogicFrameRefresh 0, 70, 71
2018-02-27 17:36:52,498: DEBUG  : world 2
2018-02-27 17:36:52,549: DEBUG  : LogicFrameRefresh 0, 71, 72
2018-02-27 17:36:52,549: DEBUG  : world 2
2018-02-27 17:36:52,600: DEBUG  : LogicFrameRefresh 0, 72, 73
2018-02-27 17:36:52,600: DEBUG  : world 2
2018-02-27 17:36:52,651: DEBUG  : LogicFrameRefresh 0, 73, 74
2018-02-27 17:36:52,651: DEBUG  : world 2
2018-02-27 17:36:52,702: DEBUG  : LogicFrameRefresh 0, 74, 75
2018-02-27 17:36:52,702: DEBUG  : world 2
2018-02-27 17:36:52,753: DEBUG  : LogicFrameRefresh 0, 75, 76
2018-02-27 17:36:52,753: DEBUG  : world 2
2018-02-27 17:36:52,804: DEBUG  : LogicFrameRefresh 0, 76, 77
2018-02-27 17:36:52,804: DEBUG  : world 2
2018-02-27 17:36:52,855: DEBUG  : LogicFrameRefresh 0, 77, 78
2018-02-27 17:36:52,855: DEBUG  : world 2
2018-02-27 17:36:52,906: DEBUG  : LogicFrameRefresh 0, 78, 79
2018-02-27 17:36:52,906: DEBUG  : world 2
2018-02-27 17:36:52,957: DEBUG  : LogicFrameRefresh 0, 79, 80
2018-02-27 17:36:52,957: DEBUG  : world 2
2018-02-27 17:36:53,008: DEBUG  : LogicFrameRefresh 0, 80, 81
2018-02-27 17:36:53,009: DEBUG  : world 2
2018-02-27 17:36:53,060: DEBUG  : LogicFrameRefresh 0, 81, 82
2018-02-27 17:36:53,060: DEBUG  : world 2
2018-02-27 17:36:53,111: DEBUG  : LogicFrameRefresh 0, 82, 83
2018-02-27 17:36:53,111: DEBUG  : world 2
2018-02-27 17:36:53,162: DEBUG  : LogicFrameRefresh 0, 83, 84
2018-02-27 17:36:53,162: DEBUG  : world 2
2018-02-27 17:36:53,214: DEBUG  : LogicFrameRefresh 0, 84, 85
2018-02-27 17:36:53,214: DEBUG  : world 2
2018-02-27 17:36:53,265: DEBUG  : LogicFrameRefresh 0, 85, 86
2018-02-27 17:36:53,265: DEBUG  : world 2
2018-02-27 17:36:53,288: DEBUG  : pktLen : 15, len : 15
2018-02-27 17:36:53,316: DEBUG  : LogicFrameRefresh 0, 86, 87
2018-02-27 17:36:53,316: DEBUG  : world 2
2018-02-27 17:36:53,345: DEBUG  : LogicFrameRefresh 0, 87, 88
2018-02-27 17:36:53,345: DEBUG  : world 2
2018-02-27 17:36:53,396: DEBUG  : LogicFrameRefresh 0, 88, 89
2018-02-27 17:36:53,396: DEBUG  : world 2
2018-02-27 17:36:53,447: DEBUG  : LogicFrameRefresh 0, 89, 90
2018-02-27 17:36:53,447: DEBUG  : world 2
2018-02-27 17:36:53,498: DEBUG  : LogicFrameRefresh 0, 90, 91
2018-02-27 17:36:53,498: DEBUG  : world 2
2018-02-27 17:36:53,549: DEBUG  : LogicFrameRefresh 0, 91, 92
2018-02-27 17:36:53,549: DEBUG  : world 2
2018-02-27 17:36:53,600: DEBUG  : LogicFrameRefresh 0, 92, 93
2018-02-27 17:36:53,600: DEBUG  : world 2
2018-02-27 17:36:53,651: DEBUG  : LogicFrameRefresh 0, 93, 94
2018-02-27 17:36:53,651: DEBUG  : world 2
2018-02-27 17:36:53,702: DEBUG  : LogicFrameRefresh 0, 94, 95
2018-02-27 17:36:53,702: DEBUG  : world 2
2018-02-27 17:36:53,753: DEBUG  : LogicFrameRefresh 0, 95, 96
2018-02-27 17:36:53,753: DEBUG  : world 2
2018-02-27 17:36:53,804: DEBUG  : LogicFrameRefresh 0, 96, 97
2018-02-27 17:36:53,804: DEBUG  : world 2
2018-02-27 17:36:53,855: DEBUG  : LogicFrameRefresh 0, 97, 98
2018-02-27 17:36:53,855: DEBUG  : world 2
2018-02-27 17:36:53,906: DEBUG  : LogicFrameRefresh 0, 98, 99
2018-02-27 17:36:53,906: DEBUG  : world 2
2018-02-27 17:36:53,957: DEBUG  : LogicFrameRefresh 0, 99, 100
2018-02-27 17:36:53,957: DEBUG  : world 2
2018-02-27 17:36:54,008: DEBUG  : LogicFrameRefresh 0, 100, 101
2018-02-27 17:36:54,008: DEBUG  : world 2
2018-02-27 17:36:54,059: DEBUG  : LogicFrameRefresh 0, 101, 102
2018-02-27 17:36:54,059: DEBUG  : world 2
2018-02-27 17:36:54,110: DEBUG  : LogicFrameRefresh 0, 102, 103
2018-02-27 17:36:54,110: DEBUG  : world 2
2018-02-27 17:36:54,161: DEBUG  : LogicFrameRefresh 0, 103, 104
2018-02-27 17:36:54,161: DEBUG  : world 2
2018-02-27 17:36:54,212: DEBUG  : LogicFrameRefresh 0, 104, 105
2018-02-27 17:36:54,212: DEBUG  : world 2
2018-02-27 17:36:54,263: DEBUG  : LogicFrameRefresh 0, 105, 106
2018-02-27 17:36:54,263: DEBUG  : world 2
2018-02-27 17:36:54,314: DEBUG  : LogicFrameRefresh 0, 106, 107
2018-02-27 17:36:54,314: DEBUG  : world 2
2018-02-27 17:36:54,345: DEBUG  : LogicFrameRefresh 0, 107, 108
2018-02-27 17:36:54,345: DEBUG  : world 2
2018-02-27 17:36:54,396: DEBUG  : LogicFrameRefresh 0, 108, 109
2018-02-27 17:36:54,396: DEBUG  : world 2
2018-02-27 17:36:54,447: DEBUG  : LogicFrameRefresh 0, 109, 110
2018-02-27 17:36:54,447: DEBUG  : world 2
2018-02-27 17:36:54,498: DEBUG  : LogicFrameRefresh 0, 110, 111
2018-02-27 17:36:54,498: DEBUG  : world 2
2018-02-27 17:36:54,549: DEBUG  : LogicFrameRefresh 0, 111, 112
2018-02-27 17:36:54,549: DEBUG  : world 2
2018-02-27 17:36:54,600: DEBUG  : LogicFrameRefresh 0, 112, 113
2018-02-27 17:36:54,600: DEBUG  : world 2
2018-02-27 17:36:54,651: DEBUG  : LogicFrameRefresh 0, 113, 114
2018-02-27 17:36:54,651: DEBUG  : world 2
2018-02-27 17:36:54,702: DEBUG  : LogicFrameRefresh 0, 114, 115
2018-02-27 17:36:54,702: DEBUG  : world 2
2018-02-27 17:36:54,753: DEBUG  : LogicFrameRefresh 0, 115, 116
2018-02-27 17:36:54,753: DEBUG  : world 2
2018-02-27 17:36:54,804: DEBUG  : LogicFrameRefresh 0, 116, 117
2018-02-27 17:36:54,804: DEBUG  : world 2
2018-02-27 17:36:54,855: DEBUG  : LogicFrameRefresh 0, 117, 118
2018-02-27 17:36:54,855: DEBUG  : world 2
2018-02-27 17:36:54,906: DEBUG  : LogicFrameRefresh 0, 118, 119
2018-02-27 17:36:54,906: DEBUG  : world 2
2018-02-27 17:36:54,957: DEBUG  : LogicFrameRefresh 0, 119, 120
2018-02-27 17:36:54,957: DEBUG  : world 2
2018-02-27 17:36:55,008: DEBUG  : LogicFrameRefresh 0, 120, 121
2018-02-27 17:36:55,008: DEBUG  : world 2
2018-02-27 17:36:55,021: DEBUG  : pktLen : 14, len : 14
2018-02-27 17:36:55,059: DEBUG  : LogicFrameRefresh 0, 121, 122
2018-02-27 17:36:55,059: DEBUG  : world 2
2018-02-27 17:36:55,110: DEBUG  : LogicFrameRefresh 0, 122, 123
2018-02-27 17:36:55,110: DEBUG  : world 2
2018-02-27 17:36:55,161: DEBUG  : LogicFrameRefresh 0, 123, 124
2018-02-27 17:36:55,161: DEBUG  : world 2
2018-02-27 17:36:55,212: DEBUG  : LogicFrameRefresh 0, 124, 125
2018-02-27 17:36:55,212: DEBUG  : world 2
2018-02-27 17:36:55,263: DEBUG  : LogicFrameRefresh 0, 125, 126
2018-02-27 17:36:55,263: DEBUG  : world 2
2018-02-27 17:36:55,314: DEBUG  : LogicFrameRefresh 0, 126, 127
2018-02-27 17:36:55,314: DEBUG  : world 2
2018-02-27 17:36:55,345: DEBUG  : LogicFrameRefresh 0, 127, 128
2018-02-27 17:36:55,345: DEBUG  : world 2
2018-02-27 17:36:55,396: DEBUG  : LogicFrameRefresh 0, 128, 129
2018-02-27 17:36:55,396: DEBUG  : world 2
2018-02-27 17:36:55,447: DEBUG  : LogicFrameRefresh 0, 129, 130
2018-02-27 17:36:55,447: DEBUG  : world 2
2018-02-27 17:36:55,498: DEBUG  : LogicFrameRefresh 0, 130, 131
2018-02-27 17:36:55,498: DEBUG  : world 2
2018-02-27 17:36:55,549: DEBUG  : LogicFrameRefresh 0, 131, 132
2018-02-27 17:36:55,549: DEBUG  : world 2
2018-02-27 17:36:55,600: DEBUG  : LogicFrameRefresh 0, 132, 133
2018-02-27 17:36:55,600: DEBUG  : world 2
2018-02-27 17:36:55,651: DEBUG  : LogicFrameRefresh 0, 133, 134
2018-02-27 17:36:55,651: DEBUG  : world 2
2018-02-27 17:36:55,702: DEBUG  : LogicFrameRefresh 0, 134, 135
2018-02-27 17:36:55,704: DEBUG  : world 2
2018-02-27 17:36:55,755: DEBUG  : LogicFrameRefresh 0, 135, 136
2018-02-27 17:36:55,755: DEBUG  : world 2
2018-02-27 17:36:55,806: DEBUG  : LogicFrameRefresh 0, 136, 137
2018-02-27 17:36:55,806: DEBUG  : world 2
2018-02-27 17:36:55,857: DEBUG  : LogicFrameRefresh 0, 137, 138
2018-02-27 17:36:55,857: DEBUG  : world 2
2018-02-27 17:36:55,908: DEBUG  : LogicFrameRefresh 0, 138, 139
2018-02-27 17:36:55,908: DEBUG  : world 2
2018-02-27 17:36:55,959: DEBUG  : LogicFrameRefresh 0, 139, 140
2018-02-27 17:36:55,959: DEBUG  : world 2
2018-02-27 17:36:56,010: DEBUG  : LogicFrameRefresh 0, 140, 141
2018-02-27 17:36:56,010: DEBUG  : world 2
2018-02-27 17:36:56,061: DEBUG  : LogicFrameRefresh 0, 141, 142
2018-02-27 17:36:56,061: DEBUG  : world 2
2018-02-27 17:36:56,111: DEBUG  : LogicFrameRefresh 0, 142, 143
2018-02-27 17:36:56,112: DEBUG  : world 2
2018-02-27 17:36:56,163: DEBUG  : LogicFrameRefresh 0, 143, 144
2018-02-27 17:36:56,163: DEBUG  : world 2
2018-02-27 17:36:56,214: DEBUG  : LogicFrameRefresh 0, 144, 145
2018-02-27 17:36:56,214: DEBUG  : world 2
2018-02-27 17:36:56,271: DEBUG  : LogicFrameRefresh 0, 145, 146
2018-02-27 17:36:56,271: DEBUG  : world 2
2018-02-27 17:36:56,351: DEBUG  : LogicFrameRefresh 0, 146, 147
2018-02-27 17:36:56,351: DEBUG  : world 2
2018-02-27 17:36:56,403: DEBUG  : LogicFrameRefresh 0, 147, 148
2018-02-27 17:36:56,403: DEBUG  : world 2
2018-02-27 17:36:56,467: DEBUG  : LogicFrameRefresh 0, 148, 149
2018-02-27 17:36:56,467: DEBUG  : world 2
2018-02-27 17:36:56,518: DEBUG  : LogicFrameRefresh 0, 149, 150
2018-02-27 17:36:56,518: DEBUG  : world 2
2018-02-27 17:36:56,569: DEBUG  : LogicFrameRefresh 0, 150, 151
2018-02-27 17:36:56,569: DEBUG  : world 2
2018-02-27 17:36:56,620: DEBUG  : LogicFrameRefresh 0, 151, 152
2018-02-27 17:36:56,620: DEBUG  : world 2
2018-02-27 17:36:56,671: DEBUG  : LogicFrameRefresh 0, 152, 153
2018-02-27 17:36:56,671: DEBUG  : world 2
2018-02-27 17:36:56,722: DEBUG  : LogicFrameRefresh 0, 153, 154
2018-02-27 17:36:56,722: DEBUG  : world 2
2018-02-27 17:36:56,773: DEBUG  : LogicFrameRefresh 0, 154, 155
2018-02-27 17:36:56,773: DEBUG  : world 2
2018-02-27 17:36:56,824: DEBUG  : LogicFrameRefresh 0, 155, 156
2018-02-27 17:36:56,824: DEBUG  : world 2
2018-02-27 17:36:56,875: DEBUG  : LogicFrameRefresh 0, 156, 157
2018-02-27 17:36:56,875: DEBUG  : world 2
2018-02-27 17:36:56,926: DEBUG  : LogicFrameRefresh 0, 157, 158
2018-02-27 17:36:56,926: DEBUG  : world 2
2018-02-27 17:36:56,977: DEBUG  : LogicFrameRefresh 0, 158, 159
2018-02-27 17:36:56,977: DEBUG  : world 2
2018-02-27 17:36:57,028: DEBUG  : LogicFrameRefresh 0, 159, 160
2018-02-27 17:36:57,028: DEBUG  : world 2
2018-02-27 17:36:57,079: DEBUG  : LogicFrameRefresh 0, 160, 161
2018-02-27 17:36:57,079: DEBUG  : world 2
2018-02-27 17:36:57,130: DEBUG  : LogicFrameRefresh 0, 161, 162
2018-02-27 17:36:57,130: DEBUG  : world 2
2018-02-27 17:36:57,181: DEBUG  : LogicFrameRefresh 0, 162, 163
2018-02-27 17:36:57,181: DEBUG  : world 2
2018-02-27 17:36:57,232: DEBUG  : LogicFrameRefresh 0, 163, 164
2018-02-27 17:36:57,232: DEBUG  : world 2
2018-02-27 17:36:57,283: DEBUG  : LogicFrameRefresh 0, 164, 165
2018-02-27 17:36:57,283: DEBUG  : world 2
2018-02-27 17:36:57,334: DEBUG  : LogicFrameRefresh 0, 165, 166
2018-02-27 17:36:57,334: DEBUG  : world 2
2018-02-27 17:36:57,345: DEBUG  : LogicFrameRefresh 0, 166, 167
2018-02-27 17:36:57,346: DEBUG  : world 2
2018-02-27 17:36:57,396: DEBUG  : LogicFrameRefresh 0, 167, 168
2018-02-27 17:36:57,396: DEBUG  : world 2
2018-02-27 17:36:57,447: DEBUG  : LogicFrameRefresh 0, 168, 169
2018-02-27 17:36:57,447: DEBUG  : world 2
2018-02-27 17:36:57,498: DEBUG  : LogicFrameRefresh 0, 169, 170
2018-02-27 17:36:57,498: DEBUG  : world 2
2018-02-27 17:36:57,549: DEBUG  : LogicFrameRefresh 0, 170, 171
2018-02-27 17:36:57,549: DEBUG  : world 2
2018-02-27 17:36:57,600: DEBUG  : LogicFrameRefresh 0, 171, 172
2018-02-27 17:36:57,600: DEBUG  : world 2
2018-02-27 17:36:57,651: DEBUG  : LogicFrameRefresh 0, 172, 173
2018-02-27 17:36:57,651: DEBUG  : world 2
2018-02-27 17:36:57,702: DEBUG  : LogicFrameRefresh 0, 173, 174
2018-02-27 17:36:57,702: DEBUG  : world 2
2018-02-27 17:36:57,753: DEBUG  : LogicFrameRefresh 0, 174, 175
2018-02-27 17:36:57,753: DEBUG  : world 2
2018-02-27 17:36:57,804: DEBUG  : LogicFrameRefresh 0, 175, 176
2018-02-27 17:36:57,804: DEBUG  : world 2
2018-02-27 17:36:57,855: DEBUG  : LogicFrameRefresh 0, 176, 177
2018-02-27 17:36:57,855: DEBUG  : world 2
2018-02-27 17:36:57,906: DEBUG  : LogicFrameRefresh 0, 177, 178
2018-02-27 17:36:57,906: DEBUG  : world 2
2018-02-27 17:36:57,957: DEBUG  : LogicFrameRefresh 0, 178, 179
2018-02-27 17:36:57,957: DEBUG  : world 2
2018-02-27 17:36:58,008: DEBUG  : LogicFrameRefresh 0, 179, 180
2018-02-27 17:36:58,008: DEBUG  : world 2
2018-02-27 17:36:58,059: DEBUG  : LogicFrameRefresh 0, 180, 181
2018-02-27 17:36:58,059: DEBUG  : world 2
2018-02-27 17:36:58,110: DEBUG  : LogicFrameRefresh 0, 181, 182
2018-02-27 17:36:58,110: DEBUG  : world 2
2018-02-27 17:36:58,161: DEBUG  : LogicFrameRefresh 0, 182, 183
2018-02-27 17:36:58,161: DEBUG  : world 2
2018-02-27 17:36:58,212: DEBUG  : LogicFrameRefresh 0, 183, 184
2018-02-27 17:36:58,212: DEBUG  : world 2
2018-02-27 17:36:58,263: DEBUG  : LogicFrameRefresh 0, 184, 185
2018-02-27 17:36:58,263: DEBUG  : world 2
2018-02-27 17:36:58,314: DEBUG  : LogicFrameRefresh 0, 185, 186
2018-02-27 17:36:58,314: DEBUG  : world 2
2018-02-27 17:36:58,345: DEBUG  : LogicFrameRefresh 0, 186, 187
2018-02-27 17:36:58,345: DEBUG  : world 2
2018-02-27 17:36:58,396: DEBUG  : LogicFrameRefresh 0, 187, 188
2018-02-27 17:36:58,396: DEBUG  : world 2
2018-02-27 17:36:58,447: DEBUG  : LogicFrameRefresh 0, 188, 189
2018-02-27 17:36:58,447: DEBUG  : world 2
2018-02-27 17:36:58,498: DEBUG  : LogicFrameRefresh 0, 189, 190
2018-02-27 17:36:58,498: DEBUG  : world 2
2018-02-27 17:36:58,549: DEBUG  : LogicFrameRefresh 0, 190, 191
2018-02-27 17:36:58,549: DEBUG  : world 2
2018-02-27 17:36:58,600: DEBUG  : LogicFrameRefresh 0, 191, 192
2018-02-27 17:36:58,600: DEBUG  : world 2
2018-02-27 17:36:58,651: DEBUG  : LogicFrameRefresh 0, 192, 193
2018-02-27 17:36:58,651: DEBUG  : world 2
2018-02-27 17:36:58,702: DEBUG  : LogicFrameRefresh 0, 193, 194
2018-02-27 17:36:58,702: DEBUG  : world 2
2018-02-27 17:36:58,753: DEBUG  : LogicFrameRefresh 0, 194, 195
2018-02-27 17:36:58,753: DEBUG  : world 2
2018-02-27 17:36:58,804: DEBUG  : LogicFrameRefresh 0, 195, 196
2018-02-27 17:36:58,804: DEBUG  : world 2
2018-02-27 17:36:58,855: DEBUG  : LogicFrameRefresh 0, 196, 197
2018-02-27 17:36:58,855: DEBUG  : world 2
2018-02-27 17:36:58,906: DEBUG  : LogicFrameRefresh 0, 197, 198
2018-02-27 17:36:58,906: DEBUG  : world 2
2018-02-27 17:36:58,957: DEBUG  : LogicFrameRefresh 0, 198, 199
2018-02-27 17:36:58,957: DEBUG  : world 2
2018-02-27 17:36:59,008: DEBUG  : LogicFrameRefresh 0, 199, 200
2018-02-27 17:36:59,008: DEBUG  : world 2
2018-02-27 17:36:59,059: DEBUG  : LogicFrameRefresh 0, 200, 201
2018-02-27 17:36:59,059: DEBUG  : world 2
2018-02-27 17:36:59,110: DEBUG  : LogicFrameRefresh 0, 201, 202
2018-02-27 17:36:59,110: DEBUG  : world 2
2018-02-27 17:36:59,161: DEBUG  : LogicFrameRefresh 0, 202, 203
2018-02-27 17:36:59,161: DEBUG  : world 2
2018-02-27 17:36:59,212: DEBUG  : LogicFrameRefresh 0, 203, 204
2018-02-27 17:36:59,212: DEBUG  : world 2
2018-02-27 17:36:59,263: DEBUG  : LogicFrameRefresh 0, 204, 205
2018-02-27 17:36:59,263: DEBUG  : world 2
2018-02-27 17:36:59,314: DEBUG  : LogicFrameRefresh 0, 205, 206
2018-02-27 17:36:59,314: DEBUG  : world 2
2018-02-27 17:36:59,345: DEBUG  : LogicFrameRefresh 0, 206, 207
2018-02-27 17:36:59,345: DEBUG  : world 2
2018-02-27 17:36:59,396: DEBUG  : LogicFrameRefresh 0, 207, 208
2018-02-27 17:36:59,396: DEBUG  : world 2
2018-02-27 17:36:59,447: DEBUG  : LogicFrameRefresh 0, 208, 209
2018-02-27 17:36:59,447: DEBUG  : world 2
2018-02-27 17:36:59,498: DEBUG  : LogicFrameRefresh 0, 209, 210
2018-02-27 17:36:59,498: DEBUG  : world 2
2018-02-27 17:36:59,549: DEBUG  : LogicFrameRefresh 0, 210, 211
2018-02-27 17:36:59,549: DEBUG  : world 2
2018-02-27 17:36:59,600: DEBUG  : LogicFrameRefresh 0, 211, 212
2018-02-27 17:36:59,600: DEBUG  : world 2
2018-02-27 17:36:59,651: DEBUG  : LogicFrameRefresh 0, 212, 213
2018-02-27 17:36:59,651: DEBUG  : world 2
2018-02-27 17:36:59,702: DEBUG  : LogicFrameRefresh 0, 213, 214
2018-02-27 17:36:59,702: DEBUG  : world 2
2018-02-27 17:36:59,753: DEBUG  : LogicFrameRefresh 0, 214, 215
2018-02-27 17:36:59,753: DEBUG  : world 2
2018-02-27 17:36:59,804: DEBUG  : LogicFrameRefresh 0, 215, 216
2018-02-27 17:36:59,804: DEBUG  : world 2
2018-02-27 17:36:59,855: DEBUG  : LogicFrameRefresh 0, 216, 217
2018-02-27 17:36:59,855: DEBUG  : world 2
